PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,PLAYER_ID,PLAYER_NAME
456.0,Chuck,Person,Indiana Pacers,NBA Player of the Week,,1988-89,,1989-03-05T00:00:00,,Award,Kia Motors,KIPWK,,456,Chuck Person
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Month,,1986-87,02/01/1987,,,Award,Kia Motors,KIRMO,,456,Chuck Person
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Month,,1986-87,11/01/1986,,,Award,Kia Motors,KIRMO,,456,Chuck Person
456.0,Chuck,Person,Indiana Pacers,NBA Rookie of the Year,,1986-87,,,,Award,Kia Motors,KIROY,,456,Chuck Person
456.0,Chuck,Person,Indiana Pacers,NBA Sporting News Rookie of the Year,,1986-87,,,,Award,Sporting News,SNROY,,456,Chuck Person
445.0,Wesley,Person,Phoenix Suns,All-Rookie Team,2,1994-95,,,1610612756,Award,Kia Motors,KIART,,445,Wesley Person
445.0,Wesley,Person,Cleveland Cavaliers,NBA Player of the Week,,1997-98,,1997-12-07T00:00:00,,Award,Kia Motors,KIPWK,,445,Wesley Person
2050.0,Morris,Peterson,Toronto Raptors,All-Rookie Team,1,2000-01,,,1610612761,Award,Kia Motors,KIART,,2050,Morris Peterson
77844.0,Geoff,Petrie,Portland Trail Blazers,All-Rookie Team,1,1970-71,,,1610612757,Award,Kia Motors,KIART,,77844,Geoff Petrie
77844.0,Geoff,Petrie,,NBA All-Star,,1970-71,,,,Award,All-Star,,,77844,Geoff Petrie
77844.0,Geoff,Petrie,,NBA All-Star,,1973-74,,,,Award,All-Star,,,77844,Geoff Petrie
77844.0,Geoff,Petrie,Portland Trail Blazers,NBA Rookie of the Year,,1970-71,,,,Award,Kia Motors,KIROY,,77844,Geoff Petrie
77845.0,Drazen,Petrovic,New Jersey Nets,All-NBA,3,1992-93,,,1610612751,Award,Kia Motors,KIANT,,77845,Drazen Petrovic
77845.0,Drazen,Petrovic,,Hall of Fame Inductee,,2002,,,,Award,Hall of Fame,,,77845,Drazen Petrovic
77845.0,Drazen,Petrovic,New Jersey Nets,NBA Player of the Week,,1992-93,,1992-12-06T00:00:00,,Award,Kia Motors,KIPWK,,77845,Drazen Petrovic
77845.0,Drazen,Petrovic,Yugoslavia,Olympic Bronze Medal,,1984,,,,Award,Olympic,Bronze,,77845,Drazen Petrovic
77845.0,Drazen,Petrovic,Yugoslavia,Olympic Silver Medal,,1988,,,,Award,Olympic,Silver,,77845,Drazen Petrovic
77845.0,Drazen,Petrovic,Croatia,Olympic Silver Medal,,1992,,,,Award,Olympic,Silver,,77845,Drazen Petrovic
77847.0,Bob,Pettit,Milwaukee Hawks,All-NBA,1,1954-55,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1955-56,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1956-57,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1957-58,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1958-59,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1959-60,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1960-61,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1961-62,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1962-63,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,1,1963-64,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,All-NBA,2,1964-65,,,1610612737,Award,Kia Motors,KIANT,,77847,Bob Pettit
77847.0,Bob,Pettit,,Hall of Fame Inductee,,1971,,,,Award,Hall of Fame,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1954-55,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1955-56,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1956-57,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1957-58,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1958-59,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1959-60,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1960-61,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1961-62,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1962-63,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1963-64,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,,NBA All-Star,,1964-65,,,,Award,All-Star,,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA All-Star Most Valuable Player,,1955-56,,,,Award,Kia Motors,KAMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA All-Star Most Valuable Player,,1957-58,,,,Award,Kia Motors,KAMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA All-Star Most Valuable Player,,1958-59,,,,Award,Kia Motors,KAMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA All-Star Most Valuable Player,,1961-62,,,,Award,Kia Motors,KAMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA Champion,,1957-58,,,,Award,Champion,,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA Most Valuable Player,,1955-56,,,,Award,Kia Motors,KIMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA Most Valuable Player,,1958-59,,,,Award,Kia Motors,KIMVP,,77847,Bob Pettit
77847.0,Bob,Pettit,Milwaukee Hawks,NBA Rookie of the Year,,1954-55,,,,Award,Kia Motors,KIROY,,77847,Bob Pettit
77847.0,Bob,Pettit,St. Louis Hawks,NBA Sporting News Most Valuable Player of the Year,,1958-59,,,,Award,Sporting News,SNMVP,,77847,Bob Pettit
77853.0,Andy,Phillip,Philadelphia Warriors,All-NBA,2,1951-52,,,1610612744,Award,Kia Motors,KIANT,,77853,Andy Phillip
77853.0,Andy,Phillip,Philadelphia Warriors,All-NBA,2,1952-53,,,1610612744,Award,Kia Motors,KIANT,,77853,Andy Phillip
77853.0,Andy,Phillip,,Hall of Fame Inductee,,1961,,,,Award,Hall of Fame,,,77853,Andy Phillip
77853.0,Andy,Phillip,,NBA All-Star,,1950-51,,,,Award,All-Star,,,77853,Andy Phillip
77853.0,Andy,Phillip,,NBA All-Star,,1951-52,,,,Award,All-Star,,,77853,Andy Phillip
77853.0,Andy,Phillip,,NBA All-Star,,1952-53,,,,Award,All-Star,,,77853,Andy Phillip
77853.0,Andy,Phillip,,NBA All-Star,,1953-54,,,,Award,All-Star,,,77853,Andy Phillip
77853.0,Andy,Phillip,,NBA All-Star,,1954-55,,,,Award,All-Star,,,77853,Andy Phillip
77853.0,Andy,Phillip,Boston Celtics,NBA Champion,,1956-57,,,,Award,Champion,,,77853,Andy Phillip
77855.0,Gary,Phillips,Boston Celtics,NBA Champion,,1961-62,,,,Award,Champion,,,77855,Gary Phillips
184.0,Bobby,Phills,Cleveland Cavaliers,All-Defensive Team,2,1995-96,,,1610612739,Award,Kia Motors,KIADT,,184,Bobby Phills
1718.0,Paul,Pierce,Boston Celtics,All-NBA,3,2001-02,,,1610612738,Award,Kia Motors,KIANT,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,All-NBA,3,2002-03,,,1610612738,Award,Kia Motors,KIANT,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,All-NBA,3,2007-08,,,1610612738,Award,Kia Motors,KIANT,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,All-NBA,2,2008-09,,,1610612738,Award,Kia Motors,KIANT,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,All-Rookie Team,1,1998-99,,,1610612738,Award,Kia Motors,KIART,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2001-02,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2002-03,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2003-04,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2004-05,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2007-08,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2008-09,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2009-10,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2010-11,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,,NBA All-Star,,2011-12,,,,Award,All-Star,,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Finals Most Valuable Player,,2007-08,,,,Award,Kia Motors,KFMVP,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Month,,2000-01,03/01/2001,,,Award,Kia Motors,KIPMO,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Month,,2001-02,04/01/2002,,East,Award,Kia Motors,KIPMO,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Month,,2001-02,12/01/2001,,East,Award,Kia Motors,KIPMO,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Month,,2011-12,03/01/2012,,East,Award,Kia Motors,KIPMO,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2000-01,,2001-03-25T00:00:00,,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2001-02,,2001-12-02T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2001-02,,2002-04-07T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2002-03,,2002-12-08T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2002-03,,2003-01-26T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2003-04,,2003-12-14T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2003-04,,2004-01-11T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2004-05,,2005-02-06T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2004-05,,2005-03-13T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2005-06,,2006-03-12T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2007-08,,2007-12-16T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2007-08,,2007-12-30T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2009-10,,2010-03-22T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2010-11,,2010-12-20T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2011-12,,2012-01-30T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Player of the Week,,2011-12,,2012-03-26T00:00:00,East,Award,Kia Motors,KIPWK,,1718,Paul Pierce
1718.0,Paul,Pierce,Boston Celtics,NBA Rookie of the Month,,1998-99,02/01/1999,,,Award,Kia Motors,KIRMO,,1718,Paul Pierce
894.0,Ricky,Pierce,,NBA All-Star,,1990-91,,,,Award,All-Star,,,894,Ricky Pierce
894.0,Ricky,Pierce,Milwaukee Bucks,NBA Player of the Week,,1990-91,,1990-12-30T00:00:00,,Award,Kia Motors,KIPWK,,894,Ricky Pierce
894.0,Ricky,Pierce,Milwaukee Bucks,NBA Sixth Man of the Year,,1986-87,,,,Award,Sporting News,KISMY,,894,Ricky Pierce
894.0,Ricky,Pierce,Milwaukee Bucks,NBA Sixth Man of the Year,,1989-90,,,,Award,Sporting News,KISMY,,894,Ricky Pierce
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,2,1990-91,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1991-92,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1992-93,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1993-94,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1994-95,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1995-96,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1996-97,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1997-98,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-Defensive Team,1,1998-99,,,1610612741,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Portland Trail Blazers,All-Defensive Team,2,1999-00,,,1610612757,Award,Kia Motors,KIADT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,2,1991-92,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,3,1992-93,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,1,1993-94,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,1,1994-95,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,1,1995-96,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,2,1996-97,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,All-NBA,3,1997-98,,,1610612741,Award,Kia Motors,KIANT,,937,Scottie Pippen
937.0,Scottie,Pippen,,Hall of Fame Inductee,,2010,,,,Award,Hall of Fame,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1989-90,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1991-92,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1992-93,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1993-94,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1994-95,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1995-96,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,,NBA All-Star,,1996-97,,,,Award,All-Star,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA All-Star Most Valuable Player,,1993-94,,,,Award,Kia Motors,KAMVP,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1990-91,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1991-92,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1992-93,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1995-96,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Champion,,1997-98,,,,Award,Champion,,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Month,,1993-94,04/01/1994,,,Award,Kia Motors,KIPMO,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Month,,1995-96,12/01/1995,,,Award,Kia Motors,KIPMO,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Week,,1991-92,,1991-12-29T00:00:00,,Award,Kia Motors,KIPWK,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Week,,1993-94,,1993-12-26T00:00:00,,Award,Kia Motors,KIPWK,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Week,,1993-94,,1994-04-17T00:00:00,,Award,Kia Motors,KIPWK,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Week,,1995-96,,1995-12-17T00:00:00,,Award,Kia Motors,KIPWK,,937,Scottie Pippen
937.0,Scottie,Pippen,Chicago Bulls,NBA Player of the Week,,1996-97,,1997-02-23T00:00:00,,Award,Kia Motors,KIPWK,,937,Scottie Pippen
937.0,Scottie,Pippen,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,937,Scottie Pippen
937.0,Scottie,Pippen,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,,937,Scottie Pippen
202354.0,Dexter,Pittman,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,,202354,Dexter Pittman
2565.0,Zoran,Planinic,Croatia,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,,2565,Zoran Planinic
203486.0,Mason,Plumlee,Brooklyn Nets,All-Rookie Team,1,2013-14,,,1610612751,Award,Kia Motors,KIART,,203486,Mason Plumlee
1641764.0,Brandin,Podziemski,Golden State Warriors,All-Rookie Team,1,2023-24,,,West,Award,Kia Motors,KIART,,1641764,Brandin Podziemski
77867.0,Jim,Pollard,Minneapolis Lakers,All-NBA,1,1948-49,,,1610612747,Award,Kia Motors,KIANT,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,All-NBA,1,1949-50,,,1610612747,Award,Kia Motors,KIANT,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,All-NBA,2,1951-52,,,1610612747,Award,Kia Motors,KIANT,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,All-NBA,2,1953-54,,,1610612747,Award,Kia Motors,KIANT,,77867,Jim Pollard
77867.0,Jim,Pollard,,Hall of Fame Inductee,,1978,,,,Award,Hall of Fame,,,77867,Jim Pollard
77867.0,Jim,Pollard,,NBA All-Star,,1950-51,,,,Award,All-Star,,,77867,Jim Pollard
77867.0,Jim,Pollard,,NBA All-Star,,1951-52,,,,Award,All-Star,,,77867,Jim Pollard
77867.0,Jim,Pollard,,NBA All-Star,,1953-54,,,,Award,All-Star,,,77867,Jim Pollard
77867.0,Jim,Pollard,,NBA All-Star,,1954-55,,,,Award,All-Star,,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,NBA Champion,,1948-49,,,,Award,Champion,,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,NBA Champion,,1949-50,,,,Award,Champion,,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,NBA Champion,,1951-52,,,,Award,Champion,,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,NBA Champion,,1952-53,,,,Award,Champion,,,77867,Jim Pollard
77867.0,Jim,Pollard,Minneapolis Lakers,NBA Champion,,1953-54,,,,Award,Champion,,,77867,Jim Pollard
1629673.0,Jordan,Poole,Golden State Warriors,NBA Champion,,2021-22,,,,Award,Champion,,,1629673,Jordan Poole
345.0,Terry,Porter,Portland Trail Blazers,J. Walter Kennedy Citizenship,,1992-93,,,,Award,Kia Motors,KIWKC,,345,Terry Porter
345.0,Terry,Porter,,NBA All-Star,,1990-91,,,,Award,All-Star,,,345,Terry Porter
345.0,Terry,Porter,,NBA All-Star,,1992-93,,,,Award,All-Star,,,345,Terry Porter
1629008.0,Michael,Porter Jr.,Denver Nuggets,NBA Champion,,2022-23,,,,Award,Champion,,,1629008,Michael Porter Jr.
203490.0,Otto,Porter Jr.,Golden State Warriors,NBA Champion,,2021-22,,,,Award,Champion,,,203490,Otto Porter Jr.
1626171.0,Bobby,Portis,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,,1626171,Bobby Portis
1626171.0,Bobby,Portis,Milwaukee Bucks,NBA Player of the Week,,2022-23,,2023-04-03T00:00:00,East,Award,Kia Motors,KIPWK,,1626171,Bobby Portis
204001.0,Kristaps,Porzingis,New York Knicks,All-Rookie Team,1,2015-16,,,East,Award,Kia Motors,KIART,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,,NBA All-Star,,2017-18,,,,Award,All-Star,,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,Boston Celtics,NBA Champion,,2023-24,,,,Award,Champion,,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,New York Knicks,NBA Player of the Week,,2017-18,,2017-10-30T00:00:00,East,Award,Kia Motors,KIPWK,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,Dallas Mavericks,NBA Player of the Week,,2019-20,,2020-02-24T00:00:00,West,Award,Kia Motors,KIPWK,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,Washington Wizards,NBA Player of the Week,,2022-23,,2022-12-26T00:00:00,East,Award,Kia Motors,KIPWK,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,Boston Celtics,NBA Player of the Week,,2023-24,,2024-04-01T00:00:00,East,Award,Kia Motors,KIPWK,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,New York Knicks,NBA Rookie of the Month,,2015-16,1/1/2016,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,New York Knicks,NBA Rookie of the Month,,2015-16,11/1/2015,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,,204001,Kristaps Porziņģis
204001.0,Kristaps,Porzingis,New York Knicks,NBA Rookie of the Month,,2015-16,12/1/2015,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,,204001,Kristaps Porziņģis
1899.0,James,Posey,Denver Nuggets,All-Rookie Team,2,1999-00,,,1610612743,Award,Kia Motors,KIART,,1899,James Posey
1899.0,James,Posey,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,,1899,James Posey
1899.0,James,Posey,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,,1899,James Posey
200796.0,Leon,Powe,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,,200796,Leon Powe
2694.0,Josh,Powell,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,,2694,Josh Powell
2694.0,Josh,Powell,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,,2694,Josh Powell
1626181.0,Norman,Powell,,NBA All-Star,,2025-26,,,,Award,All-Star,,,1626181,Norman Powell
1626181.0,Norman,Powell,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,,1626181,Norman Powell
1626181.0,Norman,Powell,Toronto Raptors,NBA Player of the Week,,2019-20,,2020-03-02T00:00:00,East,Award,Kia Motors,KIPWK,,1626181,Norman Powell
1626181.0,Norman,Powell,Toronto Raptors,NBA Rookie of the Month,,2015-16,4/1/2016,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,,1626181,Norman Powell
77879.0,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,1,1984-85,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
77879.0,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,1,1985-86,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
77879.0,Paul,Pressey,Milwaukee Bucks,All-Defensive Team,2,1986-87,,,1610612749,Award,Kia Motors,KIADT,,77879,Paul Pressey
77881.0,Harold,Pressley,Sacramento Kings,NBA Player of the Week,,1987-88,,1988-04-10T00:00:00,,Award,Kia Motors,KIPWK,,77881,Harold Pressley
77883.0,Jim,Price,Los Angeles Lakers,All-Defensive Team,2,1973-74,,,1610612747,Award,Kia Motors,KIADT,,77883,Jim Price
77883.0,Jim,Price,Los Angeles Lakers,All-Rookie Team,1,1972-73,,,1610612747,Award,Kia Motors,KIART,,77883,Jim Price
77883.0,Jim,Price,,NBA All-Star,,1974-75,,,,Award,All-Star,,,77883,Jim Price
899.0,Mark,Price,Cleveland Cavaliers,All-NBA,3,1988-89,,,1610612739,Award,Kia Motors,KIANT,,899,Mark Price
899.0,Mark,Price,Cleveland Cavaliers,All-NBA,3,1991-92,,,1610612739,Award,Kia Motors,KIANT,,899,Mark Price
899.0,Mark,Price,Cleveland Cavaliers,All-NBA,1,1992-93,,,1610612739,Award,Kia Motors,KIANT,,899,Mark Price
899.0,Mark,Price,Cleveland Cavaliers,All-NBA,3,1993-94,,,1610612739,Award,Kia Motors,KIANT,,899,Mark Price
